rule,iso3,country_name,income_level,task_id,task_label,exposure_level_mode,dominant_channel_mode,margin_mode,has_material_ai_integration_mode,short_rationale_mode
not_ai_material_mentions_ai,TKM,Turkmenistan,Upper middle income,5198,"Recruit, hire, train, and evaluate primary and supplemental staff and recommend personnel actions for programs and services.",2,rule_based_workflow,both,False,"In Turkmenistan's current administrative environment, HR processes are largely procedural and document-driven, allowing for significant efficiency gains through workflow digitization, even if advanced AI-driven automation remains less common."
not_ai_material_mentions_ai,TKM,Turkmenistan,Upper middle income,5213,"Prepare and submit budget requests and recommendations, or grant proposals to solicit program funding.",1,rule_based_workflow,unclear,False,"While software aids formatting, the task core in Turkmenistan relies on highly localized, institutional, and often manual bureaucratic compliance that resists standardized automation or AI-driven substitution."
not_ai_material_mentions_ai,TKM,Turkmenistan,Upper middle income,5662,"Prepare and deliver lectures to undergraduate or graduate students on topics such as financial accounting, principles of marketing, and operations management.",0,none,unclear,False,"In the Turkmen context, academic instruction relies on direct human-to-student interaction, cultural pedagogical norms, and limited digital infrastructure, leaving little room for credible economic labor substitution or material AI-driven augmentation."
not_ai_material_mentions_ai,TKM,Turkmenistan,Upper middle income,5799,"Prepare and deliver lectures to undergraduate or graduate students on topics such as molecular biology, marine biology, and botany.",0,none,unclear,False,"University lecturing relies fundamentally on interpersonal engagement, pedagogical adaptability, and direct student interaction, which remain outside the scope of current commercially viable automated or AI-driven systems in this educational context."
not_ai_material_mentions_ai,TKM,Turkmenistan,Upper middle income,5837,"Select and obtain materials and supplies, such as textbooks and laboratory equipment.",1,rule_based_workflow,unclear,False,"Procurement in this context relies heavily on manual administrative coordination, direct relationships with suppliers, and centralized state-led educational directives, limiting the scope for meaningful automation or AI-driven labor reduction by 2026."
not_ai_material_mentions_ai,TKM,Turkmenistan,Upper middle income,7253,"Keep informed of activities or changes that could affect the likelihood of an emergency, response efforts, or plan implementation.",1,planning_control,unclear,False,"Emergency management in Turkmenistan is highly centralized and human-driven, with little technological infrastructure to support meaningful automated task reallocation or AI-driven decision-making for situational monitoring."
not_ai_material_mentions_ai,TKM,Turkmenistan,Upper middle income,9353,Perform maintenance tasks necessary to keep equipment working properly.,1,physical_execution,unclear,False,"Broadcast equipment maintenance in Turkmenistan relies heavily on specialized, localized hands-on expertise and non-digital physical troubleshooting that resists standard automation or AI-driven substitution in typical 2026 workplace settings."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,16600,"Recommend tests or testing conditions in accordance with designs, customer requirements, or industry standards to ensure test validity.",1,informational_transformation,unclear,False,"Recommending testing conditions requires high-level professional judgment, synthesis of domain-specific standards, and contextual nuance that remains outside the scope of current commercially viable automated or AI-driven systems in the Tunisian professional context."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,17365,Assess patients' general physical appearance to make diagnoses.,1,inference_scoring,unclear,False,"Medical diagnosis remains a high-stakes professional task in Tunisia; while AI-powered image analysis tools exist, they function strictly as diagnostic aids for clinicians rather than substitutes for professional evaluation."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,18785,"Conduct preventative maintenance and repair, and lubricate machines and equipment.",1,physical_execution,unclear,False,"Preventative maintenance and lubrication remain highly manual tasks involving varied physical interaction with equipment, making automation or material AI-driven substitution/augmentation difficult to deploy at scale in Tunisia's typical industrial settings by 2026."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,20993,Frame and mat artwork for display or sale.,1,physical_execution,unclear,False,"Framing and matting remain artisanal, manual tasks requiring precise, physical customization to unique artwork dimensions, making automation or material AI-driven labor reduction infeasible in the Tunisian market context."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,21214,Design spaces to display pottery for sale.,0,none,unclear,False,"Designing retail pottery displays requires high-level aesthetic judgment, spatial creativity, and cultural context awareness that remain fundamentally human-driven and outside the scope of current commercially viable automated or AI-driven systems in Tunisia."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,22320,"Measure the intensity and identify the types of radiation in work areas, equipment, or materials, using radiation detectors or other instruments.",1,inference_scoring,unclear,False,"Radiation measurement requires precise human operation and safety compliance, leaving limited room for labor substitution or significant AI-driven augmentation in typical Tunisian operational settings by 2026."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,23552,"Test electrical circuits or components for continuity, using electrical test equipment.",1,physical_execution,unclear,False,"Testing electrical continuity is a physical, localized procedure requiring manual probe placement and equipment handling that remains largely impervious to scalable automation or AI-driven substitution in typical Tunisian workplace settings."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,3051,"Assemble machines, and bolt, weld, rivet, or otherwise fasten them to foundation or other structures, using hand tools and power tools.",1,physical_execution,unclear,False,"In the Tunisian industrial context, this task requires high dexterity, site-specific problem solving, and manual physical handling of diverse machinery, which remains largely impervious to scalable automation or AI-driven augmentation by 2026."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,8779,Construct and install prefabricated masonry units.,1,physical_execution,unclear,False,"In the Tunisian construction sector, the task remains dominated by manual labor, and while prefabricated units exist, their installation is primarily a skilled physical trade unaffected by automation or AI-driven systems."
not_ai_material_mentions_ai,TUN,Tunisia,Lower middle income,9705,Provide employees with guidance in handling difficult or complex problems or in resolving escalated complaints or disputes.,0,none,unclear,False,"The task relies heavily on human-centric conflict resolution, complex social judgment, and nuanced organizational context, which fall outside the scope of current commercially viable automated or AI-driven systems in the Tunisian workplace."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,11575,Attach guide shoes and rollers to minimize the lateral motion of cars as they travel through shafts.,1,physical_execution,unclear,False,"This task requires skilled manual labor for physical alignment and installation in constrained elevator shafts, which remains largely impervious to scalable automation or AI-driven substitution in the Turkish construction and maintenance sector."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,14152,"Confer with coworkers to obtain information about orders, processes, or problems.",0,none,unclear,False,"This task requires tacit knowledge, complex social negotiation, and real-time collaborative problem-solving that remains outside the scope of current commercially viable automated or AI-driven systems in the Turkish workplace."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,14745,Develop Web site performance metrics.,2,rule_based_workflow,both,False,"Standardized performance frameworks and automated template generation allow for the substitution of routine metric creation, while AI-driven analytics can augment by recommending custom thresholds based on historical traffic patterns."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,15560,"Develop fitness or wellness classes, such as yoga, aerobics, strength training, or aquatics, ensuring a diversity of class offerings.",1,informational_transformation,unclear,False,"While generative AI can draft generic fitness templates, the task requires deep customization to local Turkish cultural contexts, personal trainer intuition, and specific client needs, leaving automation as purely assistive."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,1843,"Consult and coordinate with healthcare team members to assess, plan, implement, or evaluate patient care plans.",1,none,unclear,False,"Collaborative care planning in Turkey relies on human professional judgment, interdisciplinary negotiation, and patient-specific nuance that currently resists meaningful labor-reallocating automation or AI-driven substitution."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,19468,"Immerse film, negatives, paper, or prints in developing solutions, fixing solutions, and water to complete photographic development processes.",0,none,unclear,False,"Chemical film processing is a manual, specialized task that remains unaffected by automated or AI-driven systems in the typical workplace context of Turkiye."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,21990,"Modify electrical prototypes, parts, assemblies, or systems to correct functional deviations.",1,physical_execution,unclear,False,"This task requires high-level diagnostic judgment and precise physical manipulation of idiosyncratic, non-standardized prototype hardware, which remains largely immune to scalable automation or AI-driven substitution in typical Turkish engineering workshops."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,336,"Confer with design, building, and equipment personnel to plan for construction and remodeling of food service units.",0,none,unclear,False,"This task requires high-level human coordination, stakeholder negotiation, and complex professional judgment, which fall outside the scope of current commercially viable automated or AI-driven systems in the Turkish construction and food service context."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,5723,"Perform administrative duties, such as serving as department head.",0,none,unclear,False,"High-level administrative leadership and departmental direction rely on human judgment, complex social interactions, and contextual authority, which remain outside the scope of current commercially viable automated or AI-driven systems in Turkiye."
not_ai_material_mentions_ai,TUR,Turkiye,Upper middle income,9958,Obtain fuel and oil samples and check them for contamination.,1,physical_execution,unclear,False,"Sampling and laboratory testing require physical handling of materials and precise manual instrumentation that remains fundamentally human-led in typical industrial settings in Turkiye, with automation currently limited to standard, non-AI-driven analytical tools."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,10214,"Start machines and turn handwheels or valves to engage feeding, cooling, and lubricating mechanisms.",1,physical_execution,unclear,False,"In Tanzania's typical industrial settings, machine operation relies on manual intervention and physical controls, with limited adoption of automated, AI-driven monitoring or control systems that would materially displace human operators by 2026."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,10335,Read production schedules to determine setups of equipment and machines.,1,rule_based_workflow,unclear,False,"In the Tanzanian manufacturing context, production scheduling and machine setup remain highly manual processes relying on human oversight and experience, with little infrastructure to support automated substitution or AI-driven augmentation by 2026."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,10719,"Perform minor repairs, such as adjusting brakes, replacing spark plugs, or changing engine oil or filters.",0,none,unclear,False,"This task requires high manual dexterity, environmental adaptation, and situational problem-solving in variable, often improvised settings typical of Tanzania, making mechanical or AI-driven automation economically and technically infeasible."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,10899,"Operate metalworking machines to fabricate housings, jigs, fittings, or fixtures.",2,physical_execution,substitute,False,"In Tanzania, manual operation dominates, but CNC (Computer Numerical Control) machine adoption provides a credible substitution path for standard production tasks, despite limited widespread integration of AI-driven optimization."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,12584,"Monitor operation and adjust controls of processing machines and equipment to produce compositions with specific electronic properties, using computer terminals.",1,physical_execution,unclear,False,"In the Tanzanian industrial context, machine adjustment remains a manual, skilled operator task where local operational variability and reliance on legacy equipment limit the feasibility of automated or AI-driven substitution."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,1388,"Assess, sort, characterize, or pack known or unknown materials.",1,physical_execution,unclear,False,"In the Tanzanian context, the high variability of 'unknown' materials and the prevalence of manual labor make full automation or significant AI-driven augmentation economically infeasible and unreliable for this task."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,13969,"Set up and operate metalworking machines, such as milling or grinding machines, to shape or fabricate parts.",1,physical_execution,unclear,False,"In the Tanzanian context, metalworking remains a highly manual, artisan-centric craft where specialized machinery is typically conventional and operated manually, limiting scope for industrial-scale automation or AI-driven augmentation."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,15713,Collaborate with search engine shopping specialists to place marketing content in desired online locations.,0,none,unclear,False,"This task is inherently based on human-to-human coordination, strategy negotiation, and professional relationship management, which fall outside the scope of current automation or AI-driven replacement in Tanzania's typical business settings."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,16482,Design advanced precision equipment for accurate or controlled applications.,0,none,unclear,False,Designing precision electromechanical equipment requires high-level creative synthesis and complex engineering judgment that remains outside the scope of current commercially viable automated or AI-driven systems in this context.
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,17099,Write patient discharge summaries and send them to primary care physicians.,1,informational_transformation,unclear,False,"In the Tanzanian context, the task involves high-stakes medical documentation and communication that currently lacks the digitized clinical infrastructure and widespread connectivity required for automated substitution or meaningful AI-driven augmentation."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,17329,"Document patients' medical and psychological histories, physical assessment results, diagnoses, treatment plans, prescriptions, or outcomes.",1,informational_transformation,unclear,False,"In the Tanzanian context, clinical documentation remains highly manual and resource-constrained, with limited digital infrastructure for AI-driven automation to reliably substitute for or materially assist the complex, context-dependent nature of clinical documentation."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,17364,"Evaluate treatment outcomes and recommend new or altered treatments as necessary to further promote, restore, or maintain health.",1,inference_scoring,unclear,False,"Medical decision-making in the Tanzanian context requires clinical judgment, local health system constraints, and patient context, making AI-driven automation currently impractical and unsafe for this responsibility."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,18510,"Help patrons find and use library resources, such as reference materials, audio-visual equipment, computers, and other electronic resources and provide technical assistance when needed.",1,none,unclear,False,"In the Tanzanian context, this task relies heavily on personalized, context-specific human interaction and troubleshooting for diverse and often aging equipment, which limits the economic potential for meaningful automation or material AI-driven reallocation."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,22641,"Transmit news stories or reporting information from remote locations, using equipment such as satellite phones, telephones, fax machines, or modems.",1,none,unclear,False,"Transmitting news from remote locations requires human judgment to manage unpredictable connectivity, environmental conditions, and rapid troubleshooting, which remain outside the reach of viable, autonomous, or AI-driven systems in this context."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,23308,Call customers to collect payment on delinquent accounts.,1,none,unclear,False,"Debt collection in Tanzania relies heavily on interpersonal negotiation and local socio-economic nuances, limiting the efficacy of automated or AI-driven systems in typical workplaces."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,404,Maintain charts that contain patients' pertinent identification and therapy information.,1,rule_based_workflow,unclear,False,"Medical record maintenance in Tanzania remains primarily manual or relies on simple, non-AI-integrated electronic systems, with limited institutional infrastructure to support full-scale automation or significant AI-driven labor substitution."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,54,"Monitor the use of diagnostic services, inpatient beds, facilities, and staff to ensure effective use of resources and assess the need for additional staff, equipment, and services.",1,planning_control,unclear,False,"Resource monitoring in Tanzania's typical healthcare settings relies heavily on manual data entry and local management judgment, where digital or AI-driven systems currently provide only limited, non-substitutive decision support."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,6196,"Compile, administer, and grade examinations, or assign this work to others.",1,rule_based_workflow,unclear,False,"In the Tanzanian context, assessment remains fundamentally human-led, as infrastructure and pedagogical requirements for localized, secure, and proctored examination environments limit the adoption of scalable automated substitutes or significant AI-driven augmentation."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,6316,"Compile, administer, and grade examinations, or assign this work to others.",1,rule_based_workflow,unclear,False,"In the Tanzanian education context, testing remains highly centralized, human-dependent, and resource-constrained, limiting adoption of digital automation or AI-driven grading tools for exam development and administration."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,6520,"Prepare, administer, and grade tests and assignments to evaluate children's progress.",1,rule_based_workflow,unclear,False,"In the Tanzanian context, limited digital infrastructure and reliance on traditional, paper-based assessment protocols make large-scale substitution or material AI-driven augmentation of teacher-led testing infeasible for typical classrooms."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,6642,"Prepare, administer, and grade tests and assignments to evaluate students' progress.",1,rule_based_workflow,unclear,False,"In the Tanzanian education context, infrastructure constraints limit the adoption of digital assessment systems, making task automation or material AI-driven augmentation currently infeasible for the typical teacher."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,723,Seek out new clients and develop clientele by networking to find new customers and generate lists of prospective clients.,0,none,unclear,False,"In the Tanzanian market, client acquisition remains deeply rooted in interpersonal relationships, local trust, and physical networking, making automated or AI-driven prospecting methods largely ineffective and inapplicable for this task."
not_ai_material_mentions_ai,TZA,Tanzania,Lower middle income,8469,Determine work assignments and procedures.,2,planning_control,both,False,"While advanced AI-driven dynamic scheduling exists globally, in Tanzania's 2026 context, this task is largely addressed by standardized ERP and digital management tools that facilitate both augmentation and substitution of manual planning processes."
not_ai_material_mentions_ai,UGA,Uganda,Low income,10216,Select the proper coolants and lubricants and start their flow.,1,physical_execution,unclear,False,"In Uganda's typical industrial context, this task requires manual physical oversight and verification of machinery status, making full automation or significant AI-driven assistance largely impractical for most workplaces."
not_ai_material_mentions_ai,UGA,Uganda,Low income,11829,Start machines and observe mechanical operation to determine efficiency and to detect problems.,1,physical_execution,unclear,False,"In the typical Ugandan industrial context, machine monitoring remains a predominantly manual, human-centric sensory task requiring physical presence, local expertise, and manual adjustments, making widespread automation or AI-driven substitution currently infeasible."
not_ai_material_mentions_ai,UGA,Uganda,Low income,11989,Operate tracing attachments to duplicate contours from templates or models.,1,physical_execution,unclear,False,"In the Ugandan context by 2026, specialized tracing attachment operation remains a manual or conventional mechanical task with limited adoption of advanced automation or AI-driven alternatives in typical workshop environments."
not_ai_material_mentions_ai,UGA,Uganda,Low income,12221,Program computers to operate machinery.,1,planning_control,unclear,False,"In the Ugandan context, industrial automation programming remains a highly skilled, bespoke task requiring manual configuration by specialized engineers, with limited adoption of automated coding assistants or AI-driven control system design."
not_ai_material_mentions_ai,UGA,Uganda,Low income,12472,"Discard or reject products, materials, or equipment not meeting specifications.",1,physical_execution,unclear,False,"In typical Ugandan industrial settings, quality inspection and rejection are fundamentally manual processes relying on human sensory judgment, with limited adoption of high-tech automated inspection or AI-driven systems."
not_ai_material_mentions_ai,UGA,Uganda,Low income,12485,"Write test or inspection reports describing results, recommendations, or needed repairs.",1,informational_transformation,unclear,False,"In the Ugandan context, report writing remains a largely manual, expertise-dependent task where local infrastructure and workflows generally prioritize human documentation over automated, AI-driven report generation systems for industrial testing."
not_ai_material_mentions_ai,UGA,Uganda,Low income,1388,"Assess, sort, characterize, or pack known or unknown materials.",0,none,unclear,False,"In the Ugandan context, the high variability, unpredictable nature of unknown materials, and the manual dexterity required make widespread automation or AI-driven augmentation economically infeasible for typical workplace operations."
not_ai_material_mentions_ai,UGA,Uganda,Low income,14132,"Study guides, charts, and specification sheets, and confer with supervisors to determine machine setup requirements.",1,informational_transformation,unclear,False,"In the Ugandan context, the complex, context-specific interpretation of technical manuals remains a human-centric task, with AI-driven translation or summarization tools serving only as non-transformative aids to the primary human comprehension process."
not_ai_material_mentions_ai,UGA,Uganda,Low income,14373,"Set controls to regulate temperature and length of cycles, and start conveyors, pumps, agitators, and machines.",1,physical_execution,unclear,False,"In the Ugandan industrial context, these tasks are typically handled via manual local control or basic electro-mechanical interfaces, where automation levels for such core physical operations remain limited and non-AI-driven."
not_ai_material_mentions_ai,UGA,Uganda,Low income,14562,Operate or maintain off-loading liquid pumps or valves.,1,physical_execution,unclear,False,"In the Ugandan context, this task requires manual physical dexterity, environmental awareness, and hands-on maintenance, offering little opportunity for scalable automation or AI-driven labor reduction in typical 2026 industrial or logistics settings."
not_ai_material_mentions_ai,UGA,Uganda,Low income,15822,Supervise employees or subcontractors to ensure quality of work or adherence to safety regulations or policies.,0,none,unclear,False,"Personnel supervision in Uganda requires extensive interpersonal judgment, conflict resolution, and cultural contextualization, which remain outside the scope of current commercially viable automated or AI-driven systems in the typical workplace context."
not_ai_material_mentions_ai,UGA,Uganda,Low income,16716,"Perform diagnostic analyses of processing steps, using analytical or metrological tools, such as microscopy, profilometry, or ellipsometry devices.",0,none,unclear,False,"In the Ugandan context, specialized metrological microscopy remains a highly manual, human-expert-dependent task with limited scalable automation or AI-driven substitutes for typical industrial and laboratory workflows in 2026."
not_ai_material_mentions_ai,UGA,Uganda,Low income,16858,"Create diagrams to communicate environmental remediation planning, using geographic information systems (GIS), computer-aided design (CAD), or other mapping or diagramming software.",1,informational_transformation,unclear,False,"While CAD and GIS software are standard professional tools, they require human interpretation and specialized judgment, making AI-driven full automation or material labor reduction unlikely in the current Ugandan professional environment."
not_ai_material_mentions_ai,UGA,Uganda,Low income,18484,"Fill out and maintain client-related paperwork, including federal- and state-mandated forms, client diagnostic records, and progress notes.",1,rule_based_workflow,unclear,False,"Record maintenance remains largely paper-based or localized in Uganda, with minimal infrastructure for standardized digital automation or AI-driven documentation that would materially reduce human labor needs."
not_ai_material_mentions_ai,UGA,Uganda,Low income,20733,"Research, design, evaluate, install, operate, or maintain mechanical products, equipment, systems or processes to meet requirements.",1,inference_scoring,unclear,False,"In the Ugandan context, mechanical evaluation remains heavily dependent on expert on-site physical inspection and domain-specific judgment, with limited infrastructure for widespread AI-driven automated diagnostic systems for varied mechanical assets."
not_ai_material_mentions_ai,UGA,Uganda,Low income,21028,"Perform minor maintenance on emergency medical services vehicles, such as ambulances.",0,none,unclear,False,"Vehicle maintenance in Uganda is primarily manual, labor-intensive, and relies on human diagnostic skills and physical dexterity, leaving little room for economically significant automation or AI-driven substitution in the 2026 context."
not_ai_material_mentions_ai,UGA,Uganda,Low income,21217,Analyze marketing or sales trends to forecast future conditions.,2,inference_scoring,both,False,"While advanced analytics tools can automate trend forecasting, typical deployment in Uganda relies heavily on analyst judgment and manual data interpretation, with AI-driven automation currently having limited adoption in local business settings."
not_ai_material_mentions_ai,UGA,Uganda,Low income,23603,"Grind, cut, buff, or bend edges of workpieces to be joined to ensure snug fit, using power grinders and hand tools.",1,physical_execution,unclear,False,"In the Ugandan context, this task relies on manual craftsmanship and artisanal skill where labor is abundant and cost-effective, limiting the economic incentive for automated robotic substitution or AI-driven augmentation."
not_ai_material_mentions_ai,UGA,Uganda,Low income,23616,"Prepare and submit compliance, operational, and safety forms or reports.",2,rule_based_workflow,both,False,"Digital systems for standardized reporting are increasingly common in Uganda's formal sectors, automating data aggregation and submission steps while allowing for potential LLM-assisted drafting as tools become more accessible."
not_ai_material_mentions_ai,UGA,Uganda,Low income,2534,Perform buying duties when necessary.,2,rule_based_workflow,substitute,False,"In typical Ugandan business contexts, procurement remains largely manual or uses basic, non-AI-driven ERP software; while digital substitution is feasible, adoption is constrained by local supply chain infrastructure and fragmented market digitalization."
not_ai_material_mentions_ai,UGA,Uganda,Low income,3275,"Mediate between benefits providers and employees, such as by assisting in handling employees' benefits-related questions or taking suggestions.",0,none,unclear,False,"Mediation of employee benefits inquiries involves nuanced interpersonal communication, trust-building, and complex problem-solving that remains outside the scope of current commercially viable automated or AI-driven systems in the Ugandan labor market."
not_ai_material_mentions_ai,UGA,Uganda,Low income,4106,Examine animals to detect and determine the nature of diseases or injuries.,1,inference_scoring,unclear,False,"In Uganda's clinical context, diagnosis requires direct physical examination and localized context that technology cannot substitute; AI-driven assistive diagnostic tools remain too sparsely deployed to materially reduce human labor."
not_ai_material_mentions_ai,UGA,Uganda,Low income,4924,"Set up, operate, and tend equipment that cooks, mixes, blends, or processes ingredients in the manufacturing of food products, according to formulas or recipes.",2,physical_execution,substitute,False,"While significant food processing in Uganda is manual, industrial-scale machinery already automates the cooking and processing steps, allowing for labor reduction through capital investment in standard, non-AI-driven automated cooking and processing lines."
not_ai_material_mentions_ai,UGA,Uganda,Low income,513,Supervise nurses' aides or assistants.,0,none,unclear,False,"Supervisory tasks in Ugandan clinical settings rely heavily on interpersonal judgment, mentoring, and real-time clinical assessment, which remain outside the scope of current credible automation or AI-driven substitution."
not_ai_material_mentions_ai,UGA,Uganda,Low income,5248,Teach courses within their department.,0,none,unclear,False,"Instruction in specialized academic courses requires high-level human interpersonal engagement, pedagogical judgment, and localized curriculum delivery, which remains outside the scope of current commercially viable automated or AI-driven systems in the Ugandan educational context."
not_ai_material_mentions_ai,UGA,Uganda,Low income,6033,"Evaluate and grade students' class work, assignments, and papers.",1,informational_transformation,unclear,False,"Grading in the Ugandan educational context relies heavily on localized pedagogical standards, manual handwriting interpretation, and teacher-student relationships, making large-scale AI-driven automation currently impractical and non-standard."
not_ai_material_mentions_ai,UGA,Uganda,Low income,7121,"Dig holes, set forms, and mix and pour concrete into forms to make foundations for wood or steel derricks.",1,physical_execution,unclear,False,"Digging and foundation pouring remain manual or semi-mechanized tasks in Uganda; while machinery exists, the site variability and scale in this context typically limit automation to standard, non-AI-driven manual heavy equipment operation."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,11452,"Clean pressure vessel equipment, using scrapers, wire brushes, and cleaning solvents.",1,physical_execution,unclear,False,"Cleaning pressure vessels requires complex physical maneuvering and manual judgment to safely handle hazardous environments, making automation or material AI-driven augmentation currently infeasible in typical industrial settings in Ukraine."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,11490,"Cut, fit, install, repair, or replace glass or glass substitutes, such as plastic or aluminum, in building interiors or exteriors or in furniture or other products.",1,physical_execution,unclear,False,Glass installation involves highly variable physical labor and on-site manual adaptation that remains largely impervious to scalable automation or AI-driven substitution in the Ukrainian construction market.
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,11956,Write simple programs for computer-controlled machine tools.,2,informational_transformation,both,False,"Advanced CAM software significantly reduces the manual coding effort required for CNC machining by generating toolpaths directly from 3D models, with AI-driven optimization increasingly common in standard commercial manufacturing suites."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,13118,"Prune, cut down, fertilize, and spray trees as directed by tree surgeons.",1,physical_execution,unclear,False,"This task requires skilled physical labor in variable outdoor environments, which remains largely impervious to scalable automation or AI-driven substitution in the current Ukrainian economic and technological context."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,1574,Operate and maintain laboratory equipment and apparatus.,1,physical_execution,unclear,False,"Operating and maintaining laboratory equipment requires substantial physical dexterity and context-specific troubleshooting that remains largely manual or reliant on specialized, non-AI-driven vendor maintenance support in the Ukrainian context."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,16545,"Create designs or prototypes for nanosystem applications, such as biomedical delivery systems or atomic force microscopes.",0,none,unclear,False,"Designing and prototyping complex nanosystems involves scientific discovery, iterative experimentation, and high-level engineering judgment that remains outside the scope of current commercially viable automated or AI-driven workflows."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,19629,"Direct the installation, operation, maintenance, or repair of renewable energy equipment, such as heating, ventilating, and air conditioning (HVAC) or water systems.",1,physical_execution,unclear,False,"Installation and maintenance of renewable equipment involves significant physical, site-specific work in unstructured outdoor environments, making large-scale automation or AI-driven labor replacement infeasible in the Ukrainian context."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,22033,"Develop sustainable manufacturing technologies to reduce greenhouse gas emissions, minimize raw material use, replace toxic materials with non-toxic materials, replace non-renewable materials with renewable materials, or reduce waste.",0,none,unclear,False,"Designing sustainable manufacturing technologies requires high-level synthesis, complex problem-solving, and localized engineering judgment that remains outside the scope of current commercially viable automated or AI-driven systems in the Ukrainian context."
not_ai_material_mentions_ai,UKR,Ukraine,Upper middle income,6211,Provide professional consulting services to government or industry.,0,none,unclear,False,"Educational consulting is a highly bespoke, high-stakes advisory role requiring deep institutional context and interpersonal trust, which currently lies outside the domain of automated or AI-driven systems in the Ukrainian context."
not_ai_material_mentions_ai,USA,United States,High income,22467,"Maintain computers in classrooms and laboratories, and assist students with hardware and software use.",2,rule_based_workflow,both,False,"Automated device management and remote troubleshooting tools significantly reduce manual maintenance needs, while AI-powered help desks provide students with immediate support, though human intervention remains necessary for complex physical issues."
not_ai_material_mentions_ai,USA,United States,High income,22485,Assist librarians in school libraries.,2,rule_based_workflow,both,False,"Standardized library management systems automate circulation and inventory, while AI-driven tools for reading recommendations or collection management provide augmentation, though interpersonal coordination with librarians and students remains a key human-centric component."
not_ai_material_mentions_ai,USA,United States,High income,2931,Develop or implement electronic maintenance programs or computer information management systems.,2,rule_based_workflow,both,False,"Implementation of standardized maintenance software follows repeatable procedural frameworks, allowing automation to handle configuration and deployment, while AI-driven tools may assist with mapping data or troubleshooting setup issues."
not_ai_material_mentions_ai,USA,United States,High income,3219,"Clean containers, materials, supplies, or work areas, using cleaning solutions and hand tools.",1,physical_execution,unclear,False,"Manual cleaning with hand tools remains resistant to automation in typical US workplace settings because tasks are too unstructured, varied, and physically constrained for cost-effective robotic or AI-driven substitution."
not_ai_material_mentions_ai,USA,United States,High income,7676,Develop ideas for programs and features that a station could produce.,1,informational_transformation,unclear,False,"While generative AI tools can suggest content themes, the task requires deep cultural nuance, audience intuition, and original creative judgment that remains fundamentally human-led in typical US broadcasting environments."
not_ai_material_mentions_ai,USA,United States,High income,8308,"Repair or replace defective parts of machinery, such as rotary drill rigs, water trucks, air compressors, and pumps, using hand tools.",1,physical_execution,unclear,False,"Repairing industrial drilling machinery involves complex, non-routine physical manipulation and diagnostic judgment in unstructured environments, making widespread labor-reallocating automation or AI-driven substitution infeasible for this core task."
